SEASON,TEAM,MONTH,ELO,GP,MIN,PTS,W,L,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF
2021-22,Los Angeles Lakers,December,1350.0532265033717,51.0,2488.0,5660.0,24.0,27.0,2113.0,4553.0,617.0,1770.0,817.0,1111.0,481.0,1791.0,2272.0,1226.0,753.0,414.0,282.0,1035.0
2021-22,Los Angeles Lakers,January,1371.2988457280358,58.0,2829.0,6433.0,27.0,31.0,2402.0,5154.0,696.0,1995.0,933.0,1295.0,557.0,2040.0,2597.0,1405.0,851.0,463.0,328.0,1166.0
2021-22,Los Angeles Lakers,November,1401.837076109556,37.0,1816.0,4109.0,18.0,19.0,1536.0,3306.0,442.0,1263.0,595.0,813.0,349.0,1352.0,1701.0,902.0,580.0,304.0,215.0,755.0
2003-04,Memphis Grizzlies,April,1433.5868191643865,83.0,4024.0,8021.0,50.0,33.0,2993.0,6738.0,453.0,1340.0,1582.0,2176.0,1059.0,2413.0,3472.0,1939.0,1241.0,803.0,572.0,1932.0
2003-04,Memphis Grizzlies,December,1495.2028437187435,46.0,2238.0,4413.0,25.0,21.0,1668.0,3796.0,261.0,778.0,816.0,1128.0,627.0,1308.0,1935.0,1096.0,696.0,445.0,335.0,1078.0
2003-04,Memphis Grizzlies,December,1495.2028437187435,128.0,6214.0,12343.0,75.0,53.0,4631.0,10453.0,708.0,2092.0,2373.0,3271.0,1674.0,3689.0,5363.0,3011.0,1922.0,1240.0,900.0,2981.0
2003-04,Memphis Grizzlies,February,1437.6905580676848,74.0,3592.0,7195.0,48.0,26.0,2696.0,6029.0,399.0,1192.0,1404.0,1927.0,954.0,2162.0,3116.0,1729.0,1107.0,717.0,531.0,1717.0
2003-04,Memphis Grizzlies,February,1437.6905580676848,156.0,7568.0,15125.0,98.0,58.0,5659.0,12686.0,846.0,2506.0,2961.0,4070.0,2001.0,4543.0,6544.0,3644.0,2333.0,1512.0,1096.0,3620.0
2003-04,Memphis Grizzlies,January,1552.482228959911,59.0,2862.0,5732.0,35.0,24.0,2156.0,4831.0,323.0,967.0,1097.0,1497.0,774.0,1724.0,2498.0,1408.0,894.0,548.0,437.0,1398.0
2003-04,Memphis Grizzlies,January,1552.482228959911,141.0,6838.0,13662.0,85.0,56.0,5119.0,11488.0,770.0,2281.0,2654.0,3640.0,1821.0,4105.0,5926.0,3323.0,2120.0,1343.0,1002.0,3301.0
2003-04,Memphis Grizzlies,March,1408.899865417906,82.0,3976.0,7930.0,50.0,32.0,2963.0,6657.0,447.0,1314.0,1557.0,2143.0,1047.0,2381.0,3428.0,1915.0,1226.0,795.0,565.0,1903.0
2003-04,Memphis Grizzlies,March,1408.899865417906,164.0,7952.0,15860.0,100.0,64.0,5926.0,13314.0,894.0,2628.0,3114.0,4286.0,2094.0,4762.0,6856.0,3830.0,2452.0,1590.0,1130.0,3806.0
2003-04,Memphis Grizzlies,November,1407.6310723573865,32.0,1551.0,3039.0,15.0,17.0,1151.0,2665.0,182.0,558.0,555.0,772.0,439.0,911.0,1350.0,764.0,486.0,321.0,226.0,740.0
2003-04,Memphis Grizzlies,November,1407.6310723573865,114.0,5527.0,10969.0,65.0,49.0,4114.0,9322.0,629.0,1872.0,2112.0,2915.0,1486.0,3292.0,4778.0,2679.0,1712.0,1116.0,791.0,2643.0
2004-05,Memphis Grizzlies,April,1389.747800642123,15.0,720.0,1417.0,5.0,10.0,515.0,1179.0,79.0,224.0,308.0,412.0,194.0,425.0,619.0,327.0,237.0,127.0,86.0,390.0
2004-05,Memphis Grizzlies,April,1389.747800642123,97.0,4661.0,9078.0,50.0,47.0,3317.0,7450.0,610.0,1710.0,1834.0,2436.0,1081.0,2732.0,3813.0,2043.0,1434.0,826.0,562.0,2300.0
2004-05,Memphis Grizzlies,December,1485.7819953761757,46.0,2208.0,4327.0,26.0,20.0,1579.0,3515.0,313.0,820.0,856.0,1143.0,521.0,1287.0,1808.0,1018.0,692.0,369.0,287.0,1099.0
2004-05,Memphis Grizzlies,December,1485.7819953761757,128.0,6149.0,11988.0,71.0,57.0,4381.0,9786.0,844.0,2306.0,2382.0,3167.0,1408.0,3594.0,5002.0,2734.0,1889.0,1068.0,763.0,3009.0
2004-05,Memphis Grizzlies,February,1470.4080835797417,70.0,3365.0,6532.0,39.0,31.0,2384.0,5348.0,478.0,1313.0,1286.0,1716.0,770.0,1950.0,2720.0,1474.0,1032.0,589.0,394.0,1648.0
2004-05,Memphis Grizzlies,February,1470.4080835797417,152.0,7306.0,14193.0,84.0,68.0,5186.0,11619.0,1009.0,2799.0,2812.0,3740.0,1657.0,4257.0,5914.0,3190.0,2229.0,1288.0,870.0,3558.0
2004-05,Memphis Grizzlies,January,1469.7063067255624,56.0,2693.0,5254.0,31.0,25.0,1909.0,4326.0,392.0,1054.0,1044.0,1394.0,651.0,1559.0,2210.0,1216.0,823.0,468.0,334.0,1342.0
2004-05,Memphis Grizzlies,January,1469.7063067255624,138.0,6634.0,12915.0,76.0,62.0,4711.0,10597.0,923.0,2540.0,2570.0,3418.0,1538.0,3866.0,5404.0,2932.0,2020.0,1167.0,810.0,3252.0
2004-05,Memphis Grizzlies,March,1409.234907271348,82.0,3941.0,7661.0,45.0,37.0,2802.0,6271.0,531.0,1486.0,1526.0,2024.0,887.0,2307.0,3194.0,1716.0,1197.0,699.0,476.0,1910.0
2004-05,Memphis Grizzlies,March,1409.234907271348,164.0,7882.0,15322.0,90.0,74.0,5604.0,12542.0,1062.0,2972.0,3052.0,4048.0,1774.0,4614.0,6388.0,3432.0,2394.0,1398.0,952.0,3820.0
2004-05,Memphis Grizzlies,November,1454.3060166014197,31.0,1488.0,2884.0,14.0,17.0,1057.0,2406.0,183.0,504.0,587.0,779.0,373.0,882.0,1255.0,683.0,496.0,241.0,193.0,753.0
2004-05,Memphis Grizzlies,November,1454.3060166014197,113.0,5429.0,10545.0,59.0,54.0,3859.0,8677.0,714.0,1990.0,2113.0,2803.0,1260.0,3189.0,4449.0,2399.0,1693.0,940.0,669.0,2663.0
2005-06,Memphis Grizzlies,April,1495.0376347647596,15.0,720.0,1372.0,10.0,5.0,509.0,1148.0,110.0,299.0,244.0,361.0,165.0,436.0,601.0,289.0,219.0,110.0,82.0,312.0
2005-06,Memphis Grizzlies,April,1495.0376347647596,97.0,4691.0,8930.0,59.0,38.0,3255.0,7273.0,700.0,1877.0,1720.0,2438.0,999.0,2815.0,3814.0,1875.0,1353.0,710.0,524.0,2069.0
2005-06,Memphis Grizzlies,December,1416.6249193478213,44.0,2137.0,3967.0,26.0,18.0,1440.0,3273.0,313.0,865.0,774.0,1110.0,446.0,1268.0,1714.0,844.0,608.0,325.0,235.0,965.0
2005-06,Memphis Grizzlies,December,1416.6249193478213,126.0,6108.0,11525.0,75.0,51.0,4186.0,9398.0,903.0,2443.0,2250.0,3187.0,1280.0,3647.0,4927.0,2430.0,1742.0,925.0,677.0,2722.0
2005-06,Memphis Grizzlies,February,1486.5353563273939,73.0,3529.0,6695.0,41.0,32.0,2433.0,5445.0,514.0,1399.0,1315.0,1854.0,743.0,2091.0,2834.0,1405.0,1005.0,533.0,383.0,1585.0
2005-06,Memphis Grizzlies,February,1486.5353563273939,155.0,7500.0,14253.0,90.0,65.0,5179.0,11570.0,1104.0,2977.0,2791.0,3931.0,1577.0,4470.0,6047.0,2991.0,2139.0,1133.0,825.0,3342.0
2005-06,Memphis Grizzlies,January,1449.6703006726414,57.0,2761.0,5143.0,31.0,26.0,1867.0,4256.0,393.0,1086.0,1016.0,1452.0,583.0,1651.0,2234.0,1070.0,778.0,410.0,299.0,1251.0
2005-06,Memphis Grizzlies,January,1449.6703006726414,139.0,6732.0,12701.0,80.0,59.0,4613.0,10381.0,983.0,2664.0,2492.0,3529.0,1417.0,4030.0,5447.0,2656.0,1912.0,1010.0,741.0,3008.0
2005-06,Memphis Grizzlies,March,1454.5074488628866,82.0,3971.0,7558.0,49.0,33.0,2746.0,6125.0,590.0,1578.0,1476.0,2077.0,834.0,2379.0,3213.0,1586.0,1134.0,600.0,442.0,1757.0
2005-06,Memphis Grizzlies,March,1454.5074488628866,164.0,7942.0,15116.0,98.0,66.0,5492.0,12250.0,1180.0,3156.0,2952.0,4154.0,1668.0,4758.0,6426.0,3172.0,2268.0,1200.0,884.0,3514.0
2005-06,Memphis Grizzlies,November,1449.4870126446028,29.0,1412.0,2644.0,19.0,10.0,965.0,2179.0,211.0,554.0,503.0,723.0,304.0,831.0,1135.0,567.0,406.0,212.0,167.0,625.0
2005-06,Memphis Grizzlies,November,1449.4870126446028,111.0,5383.0,10202.0,68.0,43.0,3711.0,8304.0,801.0,2132.0,1979.0,2800.0,1138.0,3210.0,4348.0,2153.0,1540.0,812.0,609.0,2382.0
2006-07,Memphis Grizzlies,April,1287.8642160083054,15.0,735.0,1403.0,4.0,11.0,499.0,1175.0,81.0,228.0,324.0,432.0,179.0,428.0,607.0,253.0,223.0,105.0,63.0,339.0
2006-07,Memphis Grizzlies,April,1287.8642160083054,97.0,4731.0,9734.0,26.0,71.0,3497.0,7623.0,581.0,1590.0,2159.0,2842.0,1045.0,2803.0,3848.0,1933.0,1566.0,669.0,470.0,2166.0
2006-07,Memphis Grizzlies,December,1266.1115863635907,47.0,2301.0,4725.0,12.0,35.0,1678.0,3632.0,313.0,810.0,1056.0,1381.0,467.0,1330.0,1797.0,963.0,778.0,332.0,225.0,1070.0
2006-07,Memphis Grizzlies,December,1266.1115863635907,129.0,6297.0,13056.0,34.0,95.0,4676.0,10080.0,813.0,2172.0,2891.0,3791.0,1333.0,3705.0,5038.0,2643.0,2121.0,896.0,632.0,2897.0
2006-07,Memphis Grizzlies,February,1266.4815849422282,74.0,3612.0,7460.0,19.0,55.0,2694.0,5832.0,466.0,1274.0,1606.0,2112.0,781.0,2138.0,2919.0,1508.0,1213.0,496.0,372.0,1649.0
2006-07,Memphis Grizzlies,February,1266.4815849422282,156.0,7608.0,15791.0,41.0,115.0,5692.0,12280.0,966.0,2636.0,3441.0,4522.0,1647.0,4513.0,6160.0,3188.0,2556.0,1060.0,779.0,3476.0
2006-07,Memphis Grizzlies,January,1231.7351220837265,59.0,2887.0,5956.0,15.0,44.0,2131.0,4636.0,404.0,1061.0,1290.0,1700.0,602.0,1692.0,2294.0,1225.0,963.0,401.0,287.0,1323.0
2006-07,Memphis Grizzlies,January,1231.7351220837265,141.0,6883.0,14287.0,37.0,104.0,5129.0,11084.0,904.0,2423.0,3125.0,4110.0,1468.0,4067.0,5535.0,2905.0,2306.0,965.0,694.0,3150.0
2006-07,Memphis Grizzlies,March,1386.944266592731,82.0,3996.0,8331.0,22.0,60.0,2998.0,6448.0,500.0,1362.0,1835.0,2410.0,866.0,2375.0,3241.0,1680.0,1343.0,564.0,407.0,1827.0
2006-07,Memphis Grizzlies,March,1386.944266592731,164.0,7992.0,16662.0,44.0,120.0,5996.0,12896.0,1000.0,2724.0,3670.0,4820.0,1732.0,4750.0,6482.0,3360.0,2686.0,1128.0,814.0,3654.0
2006-07,Memphis Grizzlies,November,1453.3764316448478,32.0,1566.0,3055.0,7.0,25.0,1077.0,2432.0,197.0,529.0,704.0,907.0,333.0,881.0,1214.0,581.0,518.0,229.0,136.0,731.0
2006-07,Memphis Grizzlies,November,1453.3764316448478,114.0,5562.0,11386.0,29.0,85.0,4075.0,8880.0,697.0,1891.0,2539.0,3317.0,1199.0,3256.0,4455.0,2261.0,1861.0,793.0,543.0,2558.0
2007-08,Memphis Grizzlies,October,1230.182148400073,15.0,725.0,1563.0,5.0,10.0,557.0,1201.0,124.0,313.0,325.0,425.0,144.0,478.0,622.0,315.0,234.0,83.0,74.0,300.0
2007-08,Memphis Grizzlies,October,1230.182148400073,97.0,4686.0,9820.0,27.0,70.0,3617.0,7938.0,744.0,2092.0,1842.0,2522.0,992.0,3045.0,4037.0,1889.0,1485.0,586.0,460.0,1892.0
2007-08,Memphis Grizzlies,April,1287.2767307168972,1.0,48.0,101.0,0.0,1.0,38.0,80.0,10.0,23.0,15.0,20.0,6.0,36.0,42.0,21.0,14.0,5.0,6.0,19.0
2007-08,Memphis Grizzlies,April,1287.2767307168972,83.0,4009.0,8358.0,22.0,61.0,3098.0,6817.0,630.0,1802.0,1532.0,2117.0,854.0,2603.0,3457.0,1595.0,1265.0,508.0,392.0,1611.0
2007-08,Memphis Grizzlies,December,1223.9489144034053,46.0,2228.0,4649.0,13.0,33.0,1718.0,3723.0,370.0,1000.0,843.0,1131.0,462.0,1452.0,1914.0,933.0,738.0,267.0,244.0,892.0
2007-08,Memphis Grizzlies,December,1223.9489144034053,128.0,6189.0,12906.0,35.0,93.0,4778.0,10460.0,990.0,2779.0,2360.0,3228.0,1310.0,4019.0,5329.0,2507.0,1989.0,770.0,630.0,2484.0
2007-08,Memphis Grizzlies,February,1265.4062569495102,74.0,3577.0,7412.0,19.0,55.0,2748.0,6050.0,548.0,1569.0,1368.0,1876.0,765.0,2308.0,3073.0,1411.0,1151.0,453.0,356.0,1454.0
2007-08,Memphis Grizzlies,February,1265.4062569495102,156.0,7538.0,15669.0,41.0,115.0,5808.0,12787.0,1168.0,3348.0,2885.0,3973.0,1613.0,4875.0,6488.0,2985.0,2402.0,956.0,742.0,3046.0
2007-08,Memphis Grizzlies,January,1278.414911277568,58.0,2804.0,5779.0,14.0,44.0,2140.0,4716.0,450.0,1244.0,1049.0,1425.0,590.0,1811.0,2401.0,1139.0,920.0,360.0,295.0,1128.0
2007-08,Memphis Grizzlies,January,1278.414911277568,140.0,6765.0,14036.0,36.0,104.0,5200.0,11453.0,1070.0,3023.0,2566.0,3522.0,1438.0,4378.0,5816.0,2713.0,2171.0,863.0,681.0,2720.0
2007-08,Memphis Grizzlies,March,1310.220722835558,82.0,3961.0,8257.0,22.0,60.0,3060.0,6737.0,620.0,1779.0,1517.0,2097.0,848.0,2567.0,3415.0,1574.0,1251.0,503.0,386.0,1592.0
2007-08,Memphis Grizzlies,March,1310.220722835558,164.0,7922.0,16514.0,44.0,120.0,6120.0,13474.0,1240.0,3558.0,3034.0,4194.0,1696.0,5134.0,6830.0,3148.0,2502.0,1006.0,772.0,3184.0
2007-08,Memphis Grizzlies,November,1304.9324829525847,30.0,1450.0,3017.0,8.0,22.0,1104.0,2399.0,239.0,641.0,570.0,753.0,292.0,940.0,1232.0,612.0,484.0,168.0,154.0,598.0
2007-08,Memphis Grizzlies,November,1304.9324829525847,112.0,5411.0,11274.0,30.0,82.0,4164.0,9136.0,859.0,2420.0,2087.0,2850.0,1140.0,3507.0,4647.0,2186.0,1735.0,671.0,540.0,2190.0
2008-09,Memphis Grizzlies,October,1248.2472227398225,17.0,821.0,1589.0,4.0,13.0,599.0,1327.0,75.0,234.0,316.0,418.0,174.0,507.0,681.0,266.0,272.0,136.0,67.0,387.0
2008-09,Memphis Grizzlies,October,1248.2472227398225,99.0,4782.0,9287.0,28.0,71.0,3464.0,7638.0,473.0,1340.0,1886.0,2495.0,1021.0,2844.0,3865.0,1689.0,1524.0,751.0,452.0,2164.0
2008-09,Memphis Grizzlies,April,1238.2502458826261,2.0,96.0,157.0,1.0,1.0,61.0,157.0,2.0,26.0,33.0,43.0,23.0,68.0,91.0,22.0,27.0,13.0,13.0,45.0
2008-09,Memphis Grizzlies,April,1238.2502458826261,84.0,4057.0,7855.0,25.0,59.0,2926.0,6468.0,400.0,1132.0,1603.0,2120.0,870.0,2405.0,3275.0,1445.0,1279.0,628.0,398.0,1822.0
2008-09,Memphis Grizzlies,December,1193.3551375983727,46.0,2233.0,4273.0,11.0,35.0,1589.0,3546.0,208.0,626.0,887.0,1180.0,465.0,1289.0,1754.0,764.0,691.0,352.0,194.0,1012.0
2008-09,Memphis Grizzlies,December,1193.3551375983727,128.0,6194.0,11971.0,35.0,93.0,4454.0,9857.0,606.0,1732.0,2457.0,3257.0,1312.0,3626.0,4938.0,2187.0,1943.0,967.0,579.0,2789.0
2008-09,Memphis Grizzlies,February,1198.500875111403,73.0,3529.0,6812.0,19.0,54.0,2541.0,5642.0,336.0,967.0,1394.0,1845.0,767.0,2067.0,2834.0,1256.0,1109.0,543.0,332.0,1586.0
2008-09,Memphis Grizzlies,February,1198.500875111403,155.0,7490.0,14510.0,43.0,112.0,5406.0,11953.0,734.0,2073.0,2964.0,3922.0,1614.0,4404.0,6018.0,2679.0,2361.0,1158.0,717.0,3363.0
2008-09,Memphis Grizzlies,January,1246.3693853077875,58.0,2809.0,5410.0,15.0,43.0,2014.0,4492.0,265.0,795.0,1117.0,1489.0,613.0,1666.0,2279.0,981.0,876.0,442.0,252.0,1286.0
2008-09,Memphis Grizzlies,January,1246.3693853077875,140.0,6770.0,13108.0,39.0,101.0,4879.0,10803.0,663.0,1901.0,2687.0,3566.0,1460.0,4003.0,5463.0,2404.0,2128.0,1057.0,637.0,3063.0
2008-09,Memphis Grizzlies,March,1231.2562719822479,82.0,3961.0,7698.0,24.0,58.0,2865.0,6311.0,398.0,1106.0,1570.0,2077.0,847.0,2337.0,3184.0,1423.0,1252.0,615.0,385.0,1777.0
2008-09,Memphis Grizzlies,March,1231.2562719822479,164.0,7922.0,15396.0,48.0,116.0,5730.0,12622.0,796.0,2212.0,3140.0,4154.0,1694.0,4674.0,6368.0,2846.0,2504.0,1230.0,770.0,3554.0
2008-09,Memphis Grizzlies,November,1232.6579278124225,32.0,1556.0,3029.0,10.0,22.0,1133.0,2491.0,150.0,450.0,613.0,815.0,317.0,914.0,1231.0,544.0,461.0,240.0,143.0,710.0
2008-09,Memphis Grizzlies,November,1232.6579278124225,114.0,5517.0,10727.0,34.0,80.0,3998.0,8802.0,548.0,1556.0,2183.0,2892.0,1164.0,3251.0,4415.0,1967.0,1713.0,855.0,528.0,2487.0
2009-010,Memphis Grizzlies,October,1341.1381386491312,21.0,1018.0,2311.0,11.0,10.0,874.0,1970.0,250.0,748.0,313.0,404.0,272.0,724.0,996.0,525.0,284.0,198.0,132.0,395.0
2009-010,Memphis Grizzlies,October,1341.1381386491312,81.0,3913.0,9139.0,52.0,29.0,3449.0,7577.0,916.0,2701.0,1325.0,1783.0,1103.0,2825.0,3928.0,2045.0,1084.0,805.0,512.0,1563.0
2009-10,Memphis Grizzlies,October,1382.2088791861752,18.0,869.0,1816.0,6.0,12.0,701.0,1465.0,53.0,189.0,361.0,497.0,234.0,536.0,770.0,349.0,301.0,132.0,83.0,387.0
2009-10,Memphis Grizzlies,October,1382.2088791861752,100.0,4850.0,10220.0,46.0,54.0,3924.0,8340.0,397.0,1209.0,1975.0,2699.0,1304.0,3032.0,4336.0,1892.0,1549.0,777.0,482.0,2042.0
2009-10,Memphis Grizzlies,April,1370.7891566238507,2.0,96.0,189.0,1.0,1.0,68.0,154.0,5.0,21.0,48.0,66.0,35.0,59.0,94.0,34.0,33.0,14.0,8.0,48.0
2009-10,Memphis Grizzlies,April,1370.7891566238507,84.0,4077.0,8593.0,41.0,43.0,3291.0,7029.0,349.0,1041.0,1662.0,2268.0,1105.0,2555.0,3660.0,1577.0,1281.0,659.0,407.0,1703.0
2009-10,Memphis Grizzlies,December,1428.283245161481,46.0,2228.0,4763.0,25.0,21.0,1829.0,3840.0,187.0,553.0,918.0,1239.0,618.0,1385.0,2003.0,890.0,709.0,354.0,232.0,930.0
2009-10,Memphis Grizzlies,December,1428.283245161481,128.0,6209.0,13167.0,65.0,63.0,5052.0,10715.0,531.0,1573.0,2532.0,3441.0,1688.0,3881.0,5569.0,2433.0,1957.0,999.0,631.0,2585.0
2009-10,Memphis Grizzlies,February,1460.0129094533618,74.0,3597.0,7604.0,38.0,36.0,2923.0,6213.0,323.0,942.0,1435.0,1959.0,971.0,2251.0,3222.0,1419.0,1133.0,586.0,363.0,1491.0
2009-10,Memphis Grizzlies,February,1460.0129094533618,156.0,7578.0,16008.0,78.0,78.0,6146.0,13088.0,667.0,1962.0,3049.0,4161.0,2041.0,4747.0,6788.0,2962.0,2381.0,1231.0,762.0,3146.0
2009-10,Memphis Grizzlies,January,1327.1721744587917,59.0,2867.0,6027.0,30.0,29.0,2324.0,4944.0,252.0,737.0,1127.0,1533.0,770.0,1782.0,2552.0,1148.0,892.0,464.0,298.0,1187.0
2009-10,Memphis Grizzlies,January,1327.1721744587917,141.0,6848.0,14431.0,70.0,71.0,5547.0,11819.0,596.0,1757.0,2741.0,3735.0,1840.0,4278.0,6118.0,2691.0,2140.0,1109.0,697.0,2842.0
2009-10,Memphis Grizzlies,March,1303.2842584839464,82.0,3981.0,8404.0,40.0,42.0,3223.0,6875.0,344.0,1020.0,1614.0,2202.0,1070.0,2496.0,3566.0,1543.0,1248.0,645.0,399.0,1655.0
2009-10,Memphis Grizzlies,March,1303.2842584839464,164.0,7962.0,16808.0,80.0,84.0,6446.0,13750.0,688.0,2040.0,3228.0,4404.0,2140.0,4992.0,7132.0,3086.0,2496.0,1290.0,798.0,3310.0
2009-10,Memphis Grizzlies,November,1338.5911996471045,31.0,1503.0,3204.0,15.0,16.0,1240.0,2593.0,109.0,350.0,615.0,834.0,426.0,936.0,1362.0,593.0,490.0,238.0,143.0,641.0
2009-10,Memphis Grizzlies,November,1338.5911996471045,113.0,5484.0,11608.0,55.0,58.0,4463.0,9468.0,453.0,1370.0,2229.0,3036.0,1496.0,3432.0,4928.0,2136.0,1738.0,883.0,542.0,2296.0
2010-11,Memphis Grizzlies,October,1520.5611580107814,18.0,879.0,1805.0,8.0,10.0,702.0,1511.0,90.0,257.0,311.0,426.0,203.0,525.0,728.0,352.0,272.0,170.0,89.0,390.0
2010-11,Memphis Grizzlies,October,1520.5611580107814,100.0,4855.0,10000.0,54.0,46.0,3902.0,8312.0,399.0,1183.0,1797.0,2407.0,1173.0,2916.0,4089.0,2043.0,1417.0,941.0,530.0,2095.0
2010-11,Memphis Grizzlies,April,1399.7586090048608,85.0,4120.0,8499.0,48.0,37.0,3314.0,7060.0,325.0,970.0,1546.0,2060.0,1002.0,2486.0,3488.0,1748.0,1190.0,812.0,452.0,1780.0
2010-11,Memphis Grizzlies,December,1473.9631804290855,49.0,2382.0,4872.0,25.0,24.0,1892.0,4087.0,191.0,579.0,897.0,1201.0,579.0,1425.0,2004.0,981.0,704.0,446.0,248.0,1034.0
2010-11,Memphis Grizzlies,December,1473.9631804290855,131.0,6358.0,13067.0,71.0,60.0,5092.0,10888.0,500.0,1505.0,2383.0,3182.0,1549.0,3816.0,5365.0,2672.0,1849.0,1217.0,689.0,2739.0
2010-11,Memphis Grizzlies,February,1424.737859356834,3.0,144.0,304.0,2.0,1.0,114.0,259.0,16.0,44.0,60.0,79.0,32.0,95.0,127.0,57.0,45.0,41.0,11.0,75.0
2010-11,Memphis Grizzlies,February,1424.737859356834,75.0,3640.0,7511.0,42.0,33.0,2932.0,6237.0,279.0,850.0,1368.0,1817.0,882.0,2184.0,3066.0,1543.0,1036.0,705.0,405.0,1565.0
2010-11,Memphis Grizzlies,February,1424.737859356834,157.0,7616.0,15706.0,88.0,69.0,6132.0,13038.0,588.0,1776.0,2854.0,3798.0,1852.0,4575.0,6427.0,3234.0,2181.0,1476.0,846.0,3270.0
2010-11,Memphis Grizzlies,January,1374.4582168011634,61.0,2968.0,6094.0,33.0,28.0,2365.0,5096.0,235.0,697.0,1129.0,1500.0,721.0,1789.0,2510.0,1225.0,865.0,563.0,321.0,1301.0
2010-11,Memphis Grizzlies,January,1374.4582168011634,143.0,6944.0,14289.0,79.0,64.0,5565.0,11897.0,544.0,1623.0,2615.0,3481.0,1691.0,4180.0,5871.0,2916.0,2010.0,1334.0,762.0,3006.0
2010-11,Memphis Grizzlies,March,1533.5492917751649,82.0,3976.0,8195.0,46.0,36.0,3200.0,6801.0,309.0,926.0,1486.0,1981.0,970.0,2391.0,3361.0,1691.0,1145.0,771.0,441.0,1705.0
2010-11,Memphis Grizzlies,March,1533.5492917751649,164.0,7952.0,16390.0,92.0,72.0,6400.0,13602.0,618.0,1852.0,2972.0,3962.0,1940.0,4782.0,6722.0,3382.0,2290.0,1542.0,882.0,3410.0
2010-11,Memphis Grizzlies,November,1434.7090723549213,32.0,1561.0,3189.0,14.0,18.0,1233.0,2676.0,142.0,409.0,581.0,783.0,360.0,930.0,1290.0,634.0,472.0,304.0,158.0,684.0
2010-11,Memphis Grizzlies,November,1434.7090723549213,114.0,5537.0,11384.0,60.0,54.0,4433.0,9477.0,451.0,1335.0,2067.0,2764.0,1330.0,3321.0,4651.0,2325.0,1617.0,1075.0,599.0,2389.0
2011-12,Memphis Grizzlies,April,1477.7038060456862,3.0,144.0,290.0,1.0,2.0,113.0,240.0,5.0,28.0,59.0,85.0,35.0,98.0,133.0,54.0,53.0,24.0,15.0,66.0
2011-12,Memphis Grizzlies,April,1477.7038060456862,69.0,3332.0,6559.0,42.0,27.0,2538.0,5662.0,282.0,877.0,1201.0,1589.0,866.0,2042.0,2908.0,1344.0,1008.0,655.0,360.0,1382.0
2011-12,Memphis Grizzlies,December,1473.0326854383468,21.0,1013.0,1965.0,11.0,10.0,766.0,1720.0,75.0,232.0,358.0,481.0,246.0,636.0,882.0,396.0,322.0,220.0,103.0,415.0
2011-12,Memphis Grizzlies,December,1473.0326854383468,87.0,4201.0,8234.0,52.0,35.0,3191.0,7142.0,352.0,1081.0,1500.0,1985.0,1077.0,2580.0,3657.0,1686.0,1277.0,851.0,448.0,1731.0
2011-12,Memphis Grizzlies,February,1473.0946569251641,50.0,2420.0,4759.0,28.0,22.0,1848.0,4135.0,190.0,601.0,873.0,1160.0,626.0,1490.0,2116.0,987.0,737.0,496.0,261.0,1010.0
2011-12,Memphis Grizzlies,February,1473.0946569251641,116.0,5608.0,11028.0,69.0,47.0,4273.0,9557.0,467.0,1450.0,2015.0,2664.0,1457.0,3434.0,4891.0,2277.0,1692.0,1127.0,606.0,2326.0
2011-12,Memphis Grizzlies,January,1480.0541442150986,35.0,1685.0,3273.0,20.0,15.0,1272.0,2860.0,127.0,396.0,602.0,796.0,429.0,1050.0,1479.0,662.0,535.0,350.0,183.0,679.0
2011-12,Memphis Grizzlies,January,1480.0541442150986,101.0,4873.0,9542.0,61.0,40.0,3697.0,8282.0,404.0,1245.0,1744.0,2300.0,1260.0,2994.0,4254.0,1952.0,1490.0,981.0,528.0,1995.0
2011-12,Memphis Grizzlies,March,1527.277138744259,66.0,3188.0,6269.0,41.0,25.0,2425.0,5422.0,277.0,849.0,1142.0,1504.0,831.0,1944.0,2775.0,1290.0,955.0,631.0,345.0,1316.0
2011-12,Memphis Grizzlies,March,1527.277138744259,132.0,6376.0,12538.0,82.0,50.0,4850.0,10844.0,554.0,1698.0,2284.0,3008.0,1662.0,3888.0,5550.0,2580.0,1910.0,1262.0,690.0,2632.0
2012-13,Memphis Grizzlies,April,1515.3604977145787,1.0,48.0,92.0,0.0,1.0,33.0,86.0,2.0,14.0,24.0,30.0,17.0,27.0,44.0,24.0,21.0,14.0,4.0,25.0
2012-13,Memphis Grizzlies,April,1515.3604977145787,83.0,4009.0,7751.0,56.0,27.0,2997.0,6765.0,384.0,1121.0,1373.0,1776.0,1076.0,2472.0,3548.0,1739.0,1165.0,717.0,440.0,1685.0
2012-13,Memphis Grizzlies,December,1492.5195350543363,45.0,2180.0,4199.0,29.0,16.0,1628.0,3743.0,213.0,627.0,730.0,924.0,620.0,1319.0,1939.0,924.0,664.0,408.0,237.0,892.0
2012-13,Memphis Grizzlies,December,1492.5195350543363,127.0,6141.0,11858.0,85.0,42.0,4592.0,10422.0,595.0,1734.0,2079.0,2670.0,1679.0,3764.0,5443.0,2639.0,1808.0,1111.0,673.0,2552.0
